userId,movieID,rating,timestamp
8,1934,3.5,1154400351
8,2005,5,1154464889
8,2063,5,1154464738
8,2174,3.5,1154464944
8,2213,4.5,1154464717
8,2219,2.5,1154389541
8,2236,4.5,1154465558
8,2242,3.5,1154400340
8,2249,3.5,1154473419
8,2274,3,1154400360
8,2289,4.5,1154464950
8,2341,5,1154473364
8,2375,4,1154464901
8,2532,4.5,1154400266
8,2861,5,1154400441
8,3128,3.5,1154400198
8,3157,4,1154389482
8,3200,4,1154465526
8,3214,4.5,1154464873
8,3221,3.5,1154400245
8,3234,4.5,1154465279
8,3368,5,1154464905
8,3388,4,1154464915
8,3513,2.5,1154400334
8,3806,3.5,1154464808
8,3813,3.5,1154400398
8,3848,4.5,1154400383
8,3857,4,1154465373
8,3872,3.5,1154464819
8,3874,3.5,1154389449
8,3923,5,1154400236
8,4104,3.5,1154389552
8,4140,4.5,1154400449
8,4152,4,1154464756
8,4240,4,1154400407
8,4252,4,1154465399
8,4260,3,1154465385
8,4396,4,1154464762
8,4418,3.5,1154400444
8,4611,4,1154389474
8,4612,3,1154400191
8,4853,4,1154464895
8,4856,5,1154465296
8,4859,3,1154400253
8,5021,3.5,1154400294
8,5027,4,1154464753
8,5128,4,1154465367
8,5153,4,1154464994
8,5449,2.5,1154400471
8,5539,4.5,1154464868
8,5584,4,1154465499
8,5585,3,1154465548
8,6103,3.5,1154465243
8,6133,4.5,1154473310
8,6140,4.5,1154400263
8,6159,4.5,1154464726
8,6179,3.5,1154400423
8,6289,3.5,1154473088
8,6297,3.5,1154473264
8,6321,2,1154473042
8,6358,3.5,1154473022
8,6369,3,1154473014
8,6381,3,1154473017
9,1,4,938629179
9,17,4,938628337
9,26,3,938628655
9,35,5,938629110
9,46,3,938628897
9,285,4,938628966
9,445,4,938628777
9,462,4,938628577
9,473,5,938628843
9,479,5,938628337
9,526,4,938628843
9,536,5,938628843
9,616,2,938628337
9,858,5,938629250
9,937,3,938629470
9,1102,4,938628655
9,1103,4,938628450
9,1147,3,938628655
9,1232,2,938628777
9,1258,4,938629341
9,1335,4,938629054
9,1337,5,938628690
9,1353,4,938628966
9,1360,3,938629470
9,1394,5,938628966
9,1591,4,938629341
9,1686,4,938629522
9,1699,4,938629747
9,1778,4,938629053
9,1795,3,938629053
9,1799,3,938628777
9,1802,4,938628897
9,1814,4,938629341
9,1816,2,938629250
9,1822,4,938628843
9,1902,4,939122916
9,1907,4,938628577
9,1937,2,938629681
9,1993,3,938629681
9,2004,4,938628966
9,2036,2,938629341
9,2063,5,938628450
9,2104,3,938628843
9,2213,4,938627748
9,2288,4,938629681
10,49,5,942766420
10,132,4,942766793
10,285,4,942766515
10,310,3,942766603
10,311,4,942766603
10,525,3,942767328
10,617,4,942766974
10,841,3,942767258
10,881,3,942766420
10,892,2,942767328
10,905,4,942767328
10,954,4,942767258
10,955,4,942767258
10,956,4,942767258
10,958,4,942767258
10,967,4,942767258
10,977,3,942767328
10,995,4,942767258
10,1046,4,942767258
10,1103,5,942766420
10,1156,4,942766420
10,1182,3,942766725
10,1209,3,942766845
10,1283,5,942767029
10,1344,3,942766679
10,1353,4,942766472
10,1359,5,942766472
10,1459,2,942766845
10,1487,5,942766515
10,1669,3,942766472
10,1856,5,942766991
10,1917,4,942767328
10,1921,2,942767328
10,2036,4,942766845
10,2063,5,942766515
10,2264,5,942766109
10,2265,3,942766251
10,2273,3,942766213
10,2274,4,942766029
10,2310,3,942766164
10,2319,4,942765978
10,2334,2,942766213
10,2349,5,942767121
10,2406,2,942766251
10,2415,3,942766059
10,2426,4,942767571
11,49,5,1391658537
11,66,1,1391656827
11,115,4,1391657561
11,149,3,1391657297
11,267,5,1391658423
11,643,4.5,1391658505
11,650,3.5,1391656845
11,745,5,1391658556
11,832,4.5,1391658634
11,959,5,1391658440
11,1144,5,1391658667
11,1482,3,1391657062
11,1604,3.5,1391657376
11,2080,4.5,1391657543
11,2213,3,1391658583
11,2731,3,1391657112
11,4260,3,1391658601
11,4719,5,1391657861
11,5831,5,1391658574
11,6540,5,1391658450
11,6636,4,1391657605
11,6902,4.5,1391657459
11,7324,3.5,1391657720
11,7526,4.5,1391658141
11,7576,4,1391658115
11,7620,4.5,1391658399
11,7643,3,1391658137
11,7652,4,1391658210
11,7660,3.5,1391658218
11,7844,4,1391658385
11,7952,4.5,1391658311
11,7954,4.5,1391658125
11,7957,4,1391658270
11,8113,4,1391658186
11,8148,4,1391657924
11,8183,4,1391657610
11,8406,5,1391658157
11,8455,5,1391657798
12,226,3,968045587
12,475,1,968045407
12,483,3,968045438
12,536,2,968045353
12,577,1,968045732
12,618,4,968045680
12,619,3,968045764
12,833,1,968045500
12,837,2,968045561
12,869,3,968045500
12,955,1,955407153
12,972,5,968045353
12,977,5,955407153
12,986,2,968045354
12,991,5,968045354
12,1049,1,955407153
12,1115,1,968045475
12,1126,4,968045475
12,1304,2,968045438
12,1368,3,968045529
12,1786,2,955407153
12,1867,2,968045475
12,1968,4,968045680
12,2027,1,968045475
12,2136,2,968045764
12,2375,4,968045407
12,2531,2,968045732
12,2533,1,968045379
12,2554,3,968045649
12,2557,2,968045354
12,2644,4,968045529
12,2662,1,968045732
12,2720,4,968045379
12,2774,4,955407153
12,3017,3,968045619
12,3019,2,968045680
12,3023,2,968045619
12,3032,1,968045232
12,3034,5,968045232
12,3035,3,968045232
12,3037,4,968045232
12,3038,1,968045198
12,3040,3,968045198
12,3046,3,968045172
12,3059,5,968045142
12,3061,2,968045142
12,3062,2,968045106
12,3063,4,968045106
12,3073,2,968045074
12,3075,1,968045074
12,3089,3,968045015
12,3090,5,968045015
12,3091,3,968045015
12,3092,5,968045015
12,3094,2,968044981
12,3096,2,968044981
12,3098,3,968044981
12,3101,5,968044949
12,3105,3,968044949
12,3106,2,968044949
12,4500,4,968045173
13,1,5,1331380058
13,46,2.5,1331380914
13,101,4,1331380038
13,250,4,1331379348
13,267,3.5,1331380895
13,285,4.5,1331380029
13,322,5,1331380018
13,327,4.5,1331379479
13,428,3,1331380025
13,471,3.5,1331379485
13,473,4,1331380901
13,476,4,1331379483
13,521,3,1331380851
13,524,4,1331380062
13,736,4,1331379366
13,741,3.5,1331380871
13,832,3,1331379520
13,1014,4,1331380814
13,1020,2.5,1331380845
13,1482,3,1331379386
13,1524,4,1331380745
13,1867,4,1331380741
13,2063,3,1331380888
13,2064,3.5,1331379777
13,2212,4,1331379470
13,2213,3,1331380765
13,2249,3,1331380731
13,2335,3,1331379494
13,2341,3,1331380761
13,2507,3,1331380738
13,2532,4,1331380752
13,2612,3.5,1331379342
13,2710,3.5,1331379599
13,2895,3,1331379574
13,3420,4,1331380721
13,3422,4.5,1331379506
13,3428,2.5,1331379589
13,3699,3.5,1331379530
13,3802,4.5,1331380145
13,3806,3.5,1331380834
13,3872,4.5,1331380883
13,4418,4,1331380785
13,4611,4.5,1331380734
13,5128,4,1331380159
13,5174,4.5,1331380306
13,6747,3.5,1331380782
13,6917,4.5,1331380873
13,7114,4.5,1331380830
13,7270,4,1331379748
13,7557,4,1331380725
13,7671,4.5,1331380387
13,7843,4.5,1331380390
13,8019,3,1331379985
14,527,1,976243997
14,954,4,976243997
14,1360,3,976243912
14,1600,3,976244179
14,1867,2,976244179
14,1905,3,976244471
14,2104,3,976243933
14,2148,2,976244131
14,2174,3,976244313
14,2178,2,976244367
14,2182,3,976244524
14,2292,2,976244287
14,2507,4,976244591
14,2539,2,976244564
14,2553,5,976244313
14,2682,3,976243997
14,2894,3,976244423
14,3001,4,976244205
14,3191,3,976244107
14,3193,4,976244343
15,1,2,997938310
15,2,2,1134521380
15,5,4.5,1093070098
15,6,4,1040205753
15,10,3,1093028290
15,11,2.5,1093028381
15,14,2.5,1166586286
15,16,3.5,1093070150
15,17,3,997939404
15,19,1,1093028409
15,21,4.5,1058249528
15,22,2.5,1093070415
15,25,3,1033345172
15,32,4,997938466
15,33,3,997938310
15,35,1,1033345287
15,38,2.5,1093028334
15,43,3,1122576665
15,46,5,1054449816
15,49,5,997938500
15,50,2.5,1093070271
15,59,2,1093028336
15,66,0.5,1093070467
15,77,5,1044220302
15,87,3,1166587063
15,88,1.5,1093028331
15,94,4,1134522072
15,97,1,1093070113
15,99,2,1166586594
15,101,3,1040205792
15,102,5,997938500
15,103,2.5,1093070156
15,112,4,997938358
15,114,3.5,1245362506
15,125,3.5,1134521543
15,129,5,1075142933
15,130,3,997939380
15,133,1,1128274517
15,137,2,1052896975
15,140,0.5,1093028411
15,141,3,1093028319
15,142,4,997938676
15,143,2,1166586021
15,144,4,997938413
15,145,3,1093028183
15,150,2.5,1166586376
15,152,1,1093070329
15,155,4,1166587180
15,156,4,1046209579
15,160,3,1166586276
15,164,2,1052896916
15,171,1,1193435347
15,174,2,1093070170
15,175,1.5,1134521967
15,185,1.5,1193435482
15,189,2,1033345241
15,190,4.5,1054449903
15,191,1,1349622582
15,197,4,997939415
15,199,1,1134521432
15,203,1,1033345068
15,204,3.5,1093028308
15,205,4,1033345227
15,206,4,1033344772
15,208,4,997939415
15,210,3.5,1166586251
15,219,5,997938656
15,220,2,997938567
15,225,2,1093070318
15,226,2,1093028328
15,233,5,997938437
15,238,1,1058250479
15,259,2,1093028372
15,263,1,1093028298
15,264,5,997938567
15,267,5,997938771
15,269,4,1054449869
15,275,5,997938737
15,276,4,997938894
15,277,4,1052897100
15,283,3,1052896866
15,284,1,1093028399
15,285,2,997938727
15,289,2.5,1120209787
15,295,1.5,1093028255
15,301,2,997938391
15,305,2.5,1122576622
15,308,3,1058250589
15,310,2,1093028220
15,315,3,997939193
15,319,3,1093070088
15,321,0.5,1122576667
15,322,1,1058250631
15,323,3.5,1058250490
15,329,4,997939065
15,332,2,1374637824
15,335,3.5,1122576670
15,336,2,1443385370
15,337,3,1465793100
15,338,3.5,1054449871
15,342,4,1033344267
15,345,4,997939179
15,347,3.5,1166586661
15,380,1,1465955324
15,381,4,1132469126
15,384,3,1093028320
15,385,1,1093070102
15,390,2.5,1058250627
15,391,4,997938322
15,392,1,1193435522
15,404,3,1093028323
15,407,5,997938567
15,415,2.5,1134521456
15,420,3,1166586067
15,423,3,1093028384
15,428,3,997939193
15,429,3,1166586748
15,431,1,997938905
15,433,0.5,1093070332
15,442,4,1093028414
15,448,3,1035258747
15,455,1.5,1093028394
15,456,2,1093028389
15,467,3.5,1443384915
15,471,2.5,1166586387
15,473,4,997937239
15,480,3,1033345148
15,484,2,1093028325
15,485,1.5,1240203835
15,486,5,997938438
15,488,3,1093070381
15,493,5,997938676
15,495,2,997939055
15,499,4,1033344257
15,500,3.5,1361078504
15,504,3,1166586512
15,513,3,1141391972
15,520,2,1093028377
15,521,1,1093028322
15,522,0.5,1093028161
15,523,4,997938451
15,524,3,1093028142
15,525,4,997939162
15,526,5,997938500
15,527,2.5,1245021392
15,530,2.5,1093028267
15,536,5,997938500
15,538,3,1052896916
15,551,2.5,1093070326
15,561,1.5,1134521628
15,562,4,1093028231
15,570,2,1035258608
15,572,3,997939348
15,578,3,1052896916
15,581,2,1052896867
15,600,3,1093028406
15,608,3,1033345122
15,611,2,1166586237
15,616,3.5,1093028260
15,618,1,1093028237
15,623,3,997938288
15,626,2.5,1166586565
15,627,4,997938438
15,636,2,1093070454
15,643,4,1054450167
15,645,2.5,1093028151
15,649,2.5,1093070207
15,650,3,1033344834
15,651,0.5,1093028395
15,653,1.5,1134521382
15,656,3,1136904835
15,657,5,997938391
15,659,1,1128274713
15,660,4.5,1054450008
15,661,3.5,1134522085
15,676,1,1166586002
15,680,2,1166586995
15,693,4,1035258747
15,696,5,997938703
15,700,4,997938567
15,721,5,1058250570
15,725,5,997938346
15,726,5,997938346
15,730,5,997938500
15,731,4,997939604
15,732,2.5,1122576681
15,733,4,1058250459
15,734,5,997938140
15,735,4,1416119525
15,736,1.5,1058250501
15,738,1,1128274460
15,741,3,997938737
15,742,3.5,1093070090
15,744,1,1040205624
15,745,5,997938727
15,746,5,997938358
15,747,3,1044219825
15,752,1,1058250466
15,774,3,997938800
15,803,4,997939453
15,825,2,1166586619
15,840,2,1034544304
15,841,4,997938528
15,844,5,997938905
15,849,2.5,1348976598
15,858,1.5,1166586136
15,859,4,1054450184
15,867,3,997938603
15,871,4,997937239
15,876,3,997938787
15,880,2,1122576683
15,881,4,997938528
15,884,2.5,1193436089
15,885,2,1166586415
15,886,4,1033345199
15,887,4,1040205624
15,889,4,997938466
15,891,2.5,1458506296
15,892,3,1093070163
15,900,1,1055439464
15,905,4,997939162
15,909,2.5,1345397949
15,913,2.5,1128274586
15,916,3.5,1386368101
15,917,3,997938288
15,931,4,1054449673
15,933,3,1193435335
15,936,4,997938862
15,938,3,997938771
15,939,4,1033344257
15,942,2,1443384910
15,945,4.5,1166586456
15,948,3.5,1361078481
15,952,5,997938760
15,954,5,997938438
15,955,1,1040205753
15,956,4,997939111
15,957,1,1093070386
15,958,4,997938528
15,959,3.5,1345398232
15,961,4,997938784
15,962,2,997939111
15,963,5,997938438
15,964,3,1044347743
15,965,5,997938822
15,966,4.5,1345398245
15,967,5,997938466
15,968,1.5,1058250487
15,969,3,1166586696
15,970,3,997938749
15,971,4,997938203
15,972,1.5,1054271469
15,974,2,1055439440
15,975,4,997939207
15,976,3,997938203
15,977,1,1093070109
15,978,5,997938712
15,979,4,997939614
15,980,4,997938288
15,982,4,1034544304
15,985,4,997938800
15,986,3,1044347881
15,987,4,1054450216
15,989,3,997938727
15,990,4,1054450238
15,991,3.5,1166586368
15,995,3,997938451
15,998,2,1033345172
15,999,5,997938151
